date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:20:55	6893/6893	---M--	200	added ('OK')	image/jpeg	etag:%225614ad4e-1aed%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb13.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb13.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:20:58	4897/4897	---M--	200	added ('OK')	image/jpeg	etag:%225614ad58-1321%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb14.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb14.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:00	3355/3355	---M--	200	added ('OK')	image/jpeg	etag:%225614ae2c-d1b%22	https://wedesignthemes.com/html/redart/default/images/post-img1.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/post-img1.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:04	4176/4176	---M--	200	added ('OK')	image/jpeg	etag:%225614ae32-1050%22	https://wedesignthemes.com/html/redart/default/images/post-img2.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/post-img2.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:05	6642/6642	---M--	200	added ('OK')	image/png	etag:%225614ac16-19f2%22	https://wedesignthemes.com/html/redart/default/images/authour.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/authour.png	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:07	4268/4268	---M--	200	added ('OK')	image/jpeg	etag:%225614acd8-10ac%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb1.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb1.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:09	7349/7349	---M--	200	added ('OK')	image/jpeg	etag:%225614ace2-1cb5%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb2.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb2.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:11	4256/4256	---M--	200	added ('OK')	image/jpeg	etag:%225614acee-10a0%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb3.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb3.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:12	5785/5785	---M--	200	added ('OK')	image/jpeg	etag:%225614acf6-1699%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb4.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb4.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:13	6800/6800	---M--	200	added ('OK')	image/jpeg	etag:%225614ad00-1a90%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb5.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb5.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:14	4812/4812	---M--	200	added ('OK')	image/jpeg	etag:%225614ad0a-12cc%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb6.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb6.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:15	5932/5932	---M--	200	added ('OK')	image/jpeg	etag:%225614ad12-172c%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb7.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb7.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:17	5927/5927	---M--	200	added ('OK')	image/jpeg	etag:%225614ad1a-1727%22	https://wedesignthemes.com/html/redart/default/images/cart-thumb8.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/cart-thumb8.jpg	(from https://wedesignthemes.com/html/redart/default/shop-detail.html)
12:21:18	3104/3104	---M--	200	added ('OK')	image/jpeg	etag:%225614afe2-c20%22	https://wedesignthemes.com/html/redart/default/images/top-product1.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/top-product1.jpg	(from https://wedesignthemes.com/html/redart/default/shop-cart.html)
12:21:19	6160/6160	---M--	200	added ('OK')	image/jpeg	etag:%225583c4fc-1810%22	https://wedesignthemes.com/html/redart/default/images/top-product2.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/top-product2.jpg	(from https://wedesignthemes.com/html/redart/default/shop-cart.html)
12:21:20	1287/1287	---M--	200	added ('OK')	image/png	etag:%225614ae1a-507%22	https://wedesignthemes.com/html/redart/default/images/paypal.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/paypal.png	(from https://wedesignthemes.com/html/redart/default/shop-checkout.html)
12:21:21	91174/91174	---M--	200	added ('OK')	image/jpeg	etag:%225614ac28-16426%22	https://wedesignthemes.com/html/redart/default/images/blog1.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/blog1.jpg	(from https://wedesignthemes.com/html/redart/default/blog.html)
12:21:23	58146/58146	---M--	200	added ('OK')	image/jpeg	etag:%225614ac4a-e322%22	https://wedesignthemes.com/html/redart/default/images/blog3.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/blog3.jpg	(from https://wedesignthemes.com/html/redart/default/blog.html)
12:21:25	108673/108673	---M--	200	added ('OK')	image/jpeg	etag:%225614ac32-1a881%22	https://wedesignthemes.com/html/redart/default/images/blog2.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/blog2.jpg	(from https://wedesignthemes.com/html/redart/default/blog.html)
12:21:26	4113874/4113874	---M--	200	added ('OK')	audio/mpeg	etag:%22549b5426-3ec5d2%22	https://wedesignthemes.com/html/redart/default/video/small.mp3	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/video/small.mp3	(from https://wedesignthemes.com/html/redart/default/blog.html)
12:21:27	229455/229455	---M--	200	added ('OK')	video/webm	etag:%22549b5410-3804f%22	https://wedesignthemes.com/html/redart/default/video/small.webm	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/video/small.webm	(from https://wedesignthemes.com/html/redart/default/blog.html)
12:21:29	438268/438268	---M--	200	added ('OK')	application/octet-stream	etag:%22549b5418-6affc%22	https://wedesignthemes.com/html/redart/default/video/small.ogv	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/video/small.ogv	(from https://wedesignthemes.com/html/redart/default/blog.html)
12:21:29	2433/2433	---MCZ	200	added ('OK')	application/javascript	etag:W/%22553dac2c-981%22	https://wedesignthemes.com/html/redart/default/js/jquery.scrollTo.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/jquery.scrollTo.js	(from https://wedesignthemes.com/html/redart/default/blog.html)
12:21:29	383631/383631	---M--	200	added ('OK')	video/mp4	etag:%22549b5414-5da8f%22	https://wedesignthemes.com/html/redart/default/video/small.mp4	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/video/small.mp4	(from https://wedesignthemes.com/html/redart/default/blog.html)
12:21:30	182372/182372	---M--	200	added ('OK')	image/jpeg	etag:%225614ac76-2c864%22	https://wedesignthemes.com/html/redart/default/images/blog5.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/blog5.jpg	(from https://wedesignthemes.com/html/redart/default/blog-detail.html)
12:21:31	2937/2937	---M--	200	added ('OK')	image/jpeg	etag:%225614ac86-b79%22	https://wedesignthemes.com/html/redart/default/images/blog-thumb.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/blog-thumb.jpg	(from https://wedesignthemes.com/html/redart/default/blog-detail.html)
12:21:32	4249/4249	---M--	200	added ('OK')	image/jpeg	etag:%225614ac92-1099%22	https://wedesignthemes.com/html/redart/default/images/blog-thumb1.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/blog-thumb1.jpg	(from https://wedesignthemes.com/html/redart/default/blog-detail.html)
12:21:33	7850/7850	---M--	200	added ('OK')	image/jpeg	etag:%225614afb4-1eaa%22	https://wedesignthemes.com/html/redart/default/images/tab-img3.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/tab-img3.jpg	(from https://wedesignthemes.com/html/redart/default/blog-detail.html)
12:21:34	15092/15092	---M--	200	added ('OK')	image/jpeg	etag:%225614afba-3af4%22	https://wedesignthemes.com/html/redart/default/images/tab-img4.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/tab-img4.jpg	(from https://wedesignthemes.com/html/redart/default/blog-detail.html)
12:21:35	4222/4222	---M--	200	added ('OK')	image/jpeg	etag:%225614ae36-107e%22	https://wedesignthemes.com/html/redart/default/images/post-img3.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/post-img3.jpg	(from https://wedesignthemes.com/html/redart/default/blog-detail.html)
12:21:36	13977/13977	---MCZ	200	added ('OK')	application/javascript	etag:W/%22553dac2c-3699%22	https://wedesignthemes.com/html/redart/default/js/jquery.gmap.min.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/jquery.gmap.min.js	(from https://wedesignthemes.com/html/redart/default/contact.html)
12:21:37	3574/3574	---MCZ	200	added ('OK')	application/javascript	etag:W/%22553dac2c-df6%22	https://wedesignthemes.com/html/redart/default/js/jquery.donutchart.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/jquery.donutchart.js	(from https://wedesignthemes.com/html/redart/default/progressbar.html)
12:21:37	32156/32156	---MCZ	200	added ('OK')	application/javascript	etag:W/%225588c86e-7d9c%22	https://wedesignthemes.com/html/redart/default/js/morris.min.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/morris.min.js	(from https://wedesignthemes.com/html/redart/default/progressbar.html)
12:21:38	60299/60299	---MCZ	200	added ('OK')	application/javascript	etag:W/%224dafa8ec-eb8b%22	https://wedesignthemes.com/html/redart/default/js/raphael.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/raphael.js	(from https://wedesignthemes.com/html/redart/default/progressbar.html)
12:21:39	43247/43247	---MCZ	200	added ('OK')	application/javascript	etag:W/%2254253390-a8ef%22	https://wedesignthemes.com/html/redart/default/js/jquery.sparkline.min.js	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/js/jquery.sparkline.min.js	(from https://wedesignthemes.com/html/redart/default/progressbar.html)
12:21:40	11447/11447	---M--	200	added ('OK')	image/jpeg	etag:%225614afae-2cb7%22	https://wedesignthemes.com/html/redart/default/images/tab-img2.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/tab-img2.jpg	(from https://wedesignthemes.com/html/redart/default/tabs.html)
12:21:41	11983/11983	---M--	200	added ('OK')	image/jpeg	etag:%225614afaa-2ecf%22	https://wedesignthemes.com/html/redart/default/images/tab-img1.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/tab-img1.jpg	(from https://wedesignthemes.com/html/redart/default/tabs.html)
12:21:42	4337/4337	---M--	200	added ('OK')	image/png	etag:%225614afcc-10f1%22	https://wedesignthemes.com/html/redart/default/images/toggle-img1.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/toggle-img1.png	(from https://wedesignthemes.com/html/redart/default/tabs.html)
12:21:43	2677/2677	---M--	200	added ('OK')	image/png	etag:%225614afd4-a75%22	https://wedesignthemes.com/html/redart/default/images/toggle-img2.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/toggle-img2.png	(from https://wedesignthemes.com/html/redart/default/tabs.html)
12:21:44	2856/2856	---M--	200	added ('OK')	image/png	etag:%225614afda-b28%22	https://wedesignthemes.com/html/redart/default/images/toggle-img3.png	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/toggle-img3.png	(from https://wedesignthemes.com/html/redart/default/tabs.html)
12:21:46	16769/16769	---M--	200	added ('OK')	image/jpeg	etag:%225614afc0-4181%22	https://wedesignthemes.com/html/redart/default/images/team-img.jpg	E:/My%20Web%20Sites/MOTIF/wedesignthemes.com/html/redart/default/images/team-img.jpg	(from https://wedesignthemes.com/html/redart/default/typography.html)
